“Š‹…”N,“Š‹…ŒŽ,“Š‹…“ú,“Š‹…ŽžŠÔ,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
[2023/06/12 11:43:06],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115226.0,0.0,81.0,1602.0,20.0,-142.0,59.0,23.0,31.0,-9.0,-54.0,14.0,-2.0,-13.0,3.0,1.0,-1.0,-361.744,120.2478,98.80621,514.4551,-133.0067,-850.3708,0.3054544,0.5127273,0.1454544,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,82.0,1622.0,20.0,-142.0,60.0,24.0,31.0,-9.0,-54.0,14.0,-5.0,-16.0,3.0,0.0,-1.0,-361.858,122.2399,99.61807,514.4551,-133.0067,-850.3708,0.3054544,0.24,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,83.0,1642.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,17.0,-10.0,-24.0,2.0,0.0,-1.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,0.5781816,-0.2145454,-0.8545457,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,84.0,1662.0,20.0,-141.0,60.0,24.0,31.0,-9.0,-54.0,8.0,-11.0,-6.0,3.0,0.0,0.0,-359.475,122.1708,99.37911,514.4551,-133.0067,-850.3708,-0.2400001,-0.3054545,0.781818,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,85.0,1682.0,20.0,-141.0,60.0,23.0,31.0,-9.0,-54.0,13.0,-6.0,-16.0,3.0,1.0,-1.0,-359.437,122.2251,97.8984,514.4551,-133.0067,-850.3708,0.2145452,0.1490909,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,86.0,1702.0,20.0,-138.0,61.0,23.0,31.0,-9.0,-54.0,13.0,-6.0,-20.0,3.0,1.0,0.0,-352.364,124.0642,96.5127,514.4551,-133.0067,-850.3708,0.2145452,0.1490909,-0.4909093,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115226.0,0.0,87.0,1722.0,20.0,-139.0,58.0,24.0,31.0,-9.0,-54.0,7.0,-10.0,-13.0,3.0,1.0,0.0,-354.557,117.9398,100.2389,514.4551,-133.0067,-850.3708,-0.3309093,-0.2145454,0.1454544,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115226.0,0.0,88.0,1742.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,10.0,-5.0,-24.0,3.0,0.0,-1.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,-0.05818194,0.24,-0.8545457,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,89.0,1762.0,20.0,-139.0,59.0,22.0,31.0,-9.0,-54.0,12.0,-6.0,-9.0,3.0,0.0,-1.0,-354.557,120.0948,96.60866,514.4551,-133.0067,-850.3708,0.1236362,0.1490909,0.5090907,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,90.0,1782.0,20.0,-140.0,60.0,24.0,31.0,-9.0,-54.0,13.0,-7.0,-16.0,3.0,1.0,-1.0,-357.092,122.1017,99.14017,514.4551,-133.0067,-850.3708,0.2145452,0.05818188,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,91.0,1802.0,20.0,-140.0,59.0,25.0,32.0,-9.0,-54.0,13.0,-1.0,-19.0,2.0,1.0,-1.0,-357.054,120.001,101.2897,530.4877,-133.0067,-850.3708,0.2145452,0.6036364,-0.4000002,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,92.0,1822.0,20.0,-140.0,57.0,24.0,31.0,-9.0,-54.0,8.0,-1.0,-11.0,3.0,0.0,0.0,-356.864,115.9625,101.1468,514.4551,-133.0067,-850.3708,-0.2400001,0.6036364,0.3272725,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,93.0,1842.0,20.0,-138.0,60.0,24.0,31.0,-9.0,-54.0,14.0,-7.0,-18.0,3.0,0.0,-1.0,-352.326,121.9634,98.66228,514.4551,-133.0067,-850.3708,0.3054544,0.05818188,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,94.0,1862.0,20.0,-140.0,58.0,23.0,31.0,-9.0,-54.0,15.0,-15.0,-12.0,3.0,1.0,-1.0,-356.902,118.0631,98.99718,514.4551,-133.0067,-850.3708,0.3963635,-0.6690909,0.2363634,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,95.0,1882.0,20.0,-141.0,58.0,24.0,31.0,-9.0,-54.0,10.0,-11.0,-18.0,3.0,1.0,-1.0,-359.323,118.078,100.7169,514.4551,-133.0067,-850.3708,-0.05818194,-0.3054545,-0.3090911,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,96.0,1902.0,20.0,-139.0,58.0,25.0,31.0,-9.0,-54.0,12.0,-10.0,-14.0,3.0,0.0,-1.0,-354.595,117.8855,101.7197,514.4551,-133.0067,-850.3708,0.1236362,-0.2145454,0.05454528,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,97.0,1922.0,20.0,-139.0,58.0,21.0,31.0,-9.0,-54.0,11.0,-4.0,-20.0,3.0,0.0,-1.0,-354.443,118.1027,95.7968,514.4551,-133.0067,-850.3708,0.03272712,0.3309091,-0.4909093,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,98.0,1942.0,20.0,-142.0,60.0,20.0,31.0,-10.0,-53.0,12.0,-2.0,-16.0,3.0,1.0,0.0,-361.706,122.457,93.69521,514.4551,-149.0394,-834.3382,0.1236362,0.5127273,-0.127273,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115226.0,0.0,99.0,1962.0,20.0,-140.0,59.0,23.0,31.0,-9.0,-54.0,12.0,-11.0,-6.0,3.0,0.0,-1.0,-356.978,120.1096,98.32832,514.4551,-133.0067,-850.3708,0.1236362,-0.3054545,0.781818,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,100.0,1982.0,20.0,-142.0,56.0,24.0,31.0,-9.0,-54.0,6.0,-9.0,-14.0,3.0,1.0,-1.0,-361.554,114.0543,102.2935,514.4551,-133.0067,-850.3708,-0.4218183,-0.1236363,0.05454528,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,101.0,2002.0,20.0,-141.0,59.0,24.0,31.0,-9.0,-54.0,17.0,-17.0,-18.0,2.0,0.0,0.0,-359.399,120.1244,100.048,514.4551,-133.0067,-850.3708,0.5781816,-0.850909,-0.3090911,-0.3220789,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,102.0,2022.0,20.0,-138.0,57.0,24.0,31.0,-9.0,-53.0,9.0,-9.0,-16.0,2.0,1.0,-1.0,-352.098,115.8243,100.6689,514.4551,-133.0067,-834.3382,-0.1490911,-0.1236363,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,103.0,2042.0,20.0,-140.0,58.0,24.0,31.0,-9.0,-54.0,8.0,-9.0,-22.0,2.0,0.0,-1.0,-356.94,118.0089,100.4779,514.4551,-133.0067,-850.3708,-0.2400001,-0.1236363,-0.6727275,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,104.0,2062.0,20.0,-140.0,57.0,23.0,31.0,-9.0,-54.0,11.0,-5.0,-9.0,3.0,1.0,-1.0,-356.826,116.0168,99.66604,514.4551,-133.0067,-850.3708,0.03272712,0.24,0.5090907,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,105.0,2082.0,20.0,-140.0,58.0,20.0,31.0,-9.0,-54.0,19.0,-12.0,-23.0,3.0,0.0,0.0,-356.788,118.2261,94.55503,514.4551,-133.0067,-850.3708,0.7599999,-0.3963636,-0.7636365,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,106.0,2102.0,20.0,-139.0,61.0,23.0,31.0,-9.0,-54.0,10.0,-10.0,-14.0,3.0,1.0,-2.0,-354.747,124.1333,96.75165,514.4551,-133.0067,-850.3708,-0.05818194,-0.2145454,0.05454528,0.1659211,0.30256,-0.5709599,,
2023,6.0,12.0,115226.0,0.0,107.0,2122.0,20.0,-141.0,60.0,21.0,31.0,-9.0,-54.0,14.0,-10.0,-24.0,2.0,0.0,-1.0,-359.361,122.3336,94.93697,514.4551,-133.0067,-850.3708,0.3054544,-0.2145454,-0.8545457,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,108.0,2142.0,20.0,-143.0,58.0,23.0,31.0,-9.0,-54.0,5.0,-6.0,-16.0,2.0,1.0,-1.0,-364.051,118.2705,99.71401,514.4551,-133.0067,-850.3708,-0.5127274,0.1490909,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,109.0,2162.0,20.0,-141.0,58.0,25.0,31.0,-9.0,-54.0,8.0,-4.0,-14.0,2.0,0.0,-1.0,-359.361,118.0237,102.1975,514.4551,-133.0067,-850.3708,-0.2400001,0.3309091,0.05454528,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,110.0,2182.0,20.0,-141.0,58.0,24.0,31.0,-9.0,-54.0,11.0,-6.0,-16.0,2.0,1.0,-1.0,-359.323,118.078,100.7169,514.4551,-133.0067,-850.3708,0.03272712,0.1490909,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,111.0,2202.0,20.0,-143.0,60.0,22.0,31.0,-9.0,-54.0,6.0,-2.0,-8.0,3.0,0.0,0.0,-364.165,122.4176,96.89557,514.4551,-133.0067,-850.3708,-0.4218183,0.5127273,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,112.0,2222.0,20.0,-141.0,59.0,23.0,31.0,-9.0,-54.0,11.0,-9.0,-7.0,2.0,1.0,-1.0,-359.361,120.1787,98.56726,514.4551,-133.0067,-850.3708,0.03272712,-0.1236363,0.6909089,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,113.0,2241.97,19.9697,-139.0,61.0,24.0,31.0,-9.0,-54.0,13.0,-12.0,-16.0,3.0,0.0,-1.0,-354.785,124.0789,98.23236,514.4551,-133.0067,-850.3708,0.2145452,-0.3963636,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,114.0,2262.0,20.0303,-140.0,59.0,22.0,31.0,-9.0,-54.0,17.0,-1.0,-16.0,3.0,1.0,-1.0,-356.94,120.1638,96.8476,514.4551,-133.0067,-850.3708,0.5781816,0.6036364,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,115.0,2282.0,20.0,-141.0,56.0,24.0,31.0,-9.0,-54.0,4.0,-10.0,-18.0,3.0,0.0,-1.0,-359.171,113.9852,102.0546,514.4551,-133.0067,-850.3708,-0.6036365,-0.2145454,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,116.0,2301.97,19.9697,-141.0,57.0,23.0,31.0,-9.0,-54.0,2.0,-5.0,-12.0,3.0,0.0,0.0,-359.209,116.0859,99.90498,514.4551,-133.0067,-850.3708,-0.7854547,0.24,0.2363634,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,117.0,2322.0,20.0303,-141.0,59.0,22.0,31.0,-9.0,-54.0,10.0,-2.0,-9.0,2.0,1.0,-1.0,-359.323,120.2329,97.08655,514.4551,-133.0067,-850.3708,-0.05818194,0.5127273,0.5090907,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,118.0,2342.0,20.0,-141.0,58.0,23.0,31.0,-9.0,-54.0,9.0,-16.0,-11.0,3.0,1.0,-1.0,-359.285,118.1323,99.23612,514.4551,-133.0067,-850.3708,-0.1490911,-0.76,0.3272725,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,119.0,2362.0,20.0,-143.0,58.0,22.0,31.0,-9.0,-54.0,11.0,-4.0,-8.0,3.0,0.0,0.0,-364.013,118.3248,98.2333,514.4551,-133.0067,-850.3708,0.03272712,0.3309091,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,120.0,2382.0,20.0,-142.0,58.0,21.0,31.0,-9.0,-53.0,14.0,-15.0,-12.0,2.0,0.0,-1.0,-361.592,118.3099,96.51364,514.4551,-133.0067,-834.3382,0.3054544,-0.6690909,0.2363634,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,121.0,2402.0,20.0,-139.0,58.0,23.0,31.0,-9.0,-53.0,19.0,-5.0,-18.0,3.0,0.0,-1.0,-354.519,117.9941,98.75824,514.4551,-133.0067,-834.3382,0.7599999,0.24,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,122.0,2422.0,20.0,-140.0,60.0,22.0,31.0,-9.0,-54.0,6.0,-9.0,-16.0,2.0,0.0,-1.0,-357.016,122.2102,96.17874,514.4551,-133.0067,-850.3708,-0.4218183,-0.1236363,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,123.0,2442.0,20.0,-142.0,58.0,25.0,31.0,-9.0,-54.0,10.0,-2.0,-16.0,3.0,0.0,-1.0,-361.744,118.0928,102.4365,514.4551,-133.0067,-850.3708,-0.05818194,0.5127273,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,124.0,2462.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,7.0,-10.0,-8.0,3.0,0.0,0.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,-0.3309093,-0.2145454,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115226.0,0.0,125.0,2482.0,20.0,-138.0,59.0,23.0,31.0,-9.0,-53.0,6.0,-6.0,-17.0,2.0,0.0,-1.0,-352.212,119.9714,97.85042,514.4551,-133.0067,-834.3382,-0.4218183,0.1490909,-0.218182,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,126.0,2502.0,20.0,-141.0,60.0,22.0,31.0,-9.0,-54.0,10.0,-12.0,-22.0,3.0,0.0,-1.0,-359.399,122.2793,96.41769,514.4551,-133.0067,-850.3708,-0.05818194,-0.3963636,-0.6727275,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,127.0,2522.0,20.0,-139.0,59.0,24.0,31.0,-9.0,-54.0,9.0,-11.0,-16.0,2.0,0.0,-1.0,-354.633,119.9861,99.57008,514.4551,-133.0067,-850.3708,-0.1490911,-0.3054545,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,128.0,2542.0,20.0,-140.0,59.0,24.0,31.0,-10.0,-54.0,13.0,2.0,-19.0,2.0,1.0,-1.0,-357.016,120.0553,99.80903,514.4551,-149.0394,-850.3708,0.2145452,0.8763637,-0.4000002,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,129.0,2562.0,20.0,-141.0,59.0,22.0,31.0,-9.0,-54.0,10.0,-5.0,-15.0,3.0,-1.0,-1.0,-359.323,120.2329,97.08655,514.4551,-133.0067,-850.3708,-0.05818194,0.24,-0.03636384,0.1659211,-0.67344,-0.08295995,,
2023,6.0,12.0,115226.0,0.0,130.0,2582.0,20.0,-140.0,56.0,22.0,31.0,-9.0,-54.0,14.0,-8.0,-15.0,2.0,1.0,0.0,-356.712,114.0247,98.85418,514.4551,-133.0067,-850.3708,0.3054544,-0.03272724,-0.03636384,-0.3220789,0.30256,0.4050401,,
2023,6.0,12.0,115226.0,0.0,131.0,2602.0,20.0,-140.0,57.0,24.0,31.0,-9.0,-53.0,5.0,-8.0,-3.0,4.0,1.0,-1.0,-356.864,115.9625,101.1468,514.4551,-133.0067,-834.3382,-0.5127274,-0.03272724,1.054545,0.6539211,0.30256,-0.08295995,,
== yy1 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115226.0,1.0,1.0,5762.0,0.0,116.0,69.0,147.0,225.0,131.0,-431.0,47.0,13.0,-78.0,-1426.0,-1533.0,-1067.0,247.598,116.151,214.0781,3624.786,2111.562,-6894.673,3.305455,1.876364,-5.763637,-697.1861,-748.2894,-520.291,,
2023,6.0,12.0,115226.0,1.0,2.0,5763.97,1.969697,116.0,69.0,144.0,227.0,131.0,-436.0,55.0,11.0,-83.0,-1451.0,-1545.0,-1089.0,247.712,116.3139,209.636,3656.851,2111.562,-6974.836,4.032727,1.694546,-6.218182,-709.3861,-754.1454,-531.027,,
2023,6.0,12.0,115226.0,1.0,3.0,5766.0,2.030303,120.0,71.0,140.0,229.0,132.0,-441.0,44.0,18.0,-79.0,-1479.0,-1558.0,-1108.0,257.244,120.3475,201.4196,3688.916,2127.594,-7055.0,3.032727,2.330909,-5.854546,-723.0501,-760.4894,-540.299,,
2023,6.0,12.0,115226.0,1.0,4.0,5768.0,2.0,120.0,70.0,140.0,230.0,129.0,-445.0,39.0,21.0,-82.0,-1506.0,-1566.0,-1123.0,257.32,118.3011,202.0884,3704.949,2079.497,-7119.13,2.578182,2.603636,-6.127273,-736.2261,-764.3934,-547.619,,
2023,6.0,12.0,115226.0,1.0,5.0,5770.0,2.0,121.0,70.0,139.0,232.0,129.0,-449.0,40.0,11.0,-71.0,-1535.0,-1578.0,-1136.0,259.741,118.2863,200.3688,3737.014,2079.497,-7183.261,2.669091,1.694546,-5.127273,-750.3781,-770.2495,-553.963,,
2023,6.0,12.0,115226.0,1.0,6.0,5772.0,2.0,122.0,70.0,134.0,231.0,127.0,-453.0,38.0,15.0,-87.0,-1562.0,-1592.0,-1147.0,262.314,118.4886,192.7262,3720.982,2047.431,-7247.391,2.487273,2.058182,-6.581819,-763.5541,-777.0814,-559.331,,
2023,6.0,12.0,115226.0,1.0,7.0,5774.0,2.0,121.0,71.0,135.0,231.0,126.0,-457.0,47.0,8.0,-79.0,-1589.0,-1609.0,-1155.0,259.817,120.5499,193.7771,3720.982,2031.399,-7311.521,3.305455,1.421818,-5.854546,-776.7301,-785.3774,-563.235,,
2023,6.0,12.0,115226.0,1.0,8.0,5776.0,2.0,122.0,70.0,133.0,230.0,124.0,-460.0,47.0,18.0,-78.0,-1617.0,-1625.0,-1159.0,262.352,118.5429,191.2455,3704.949,1999.333,-7359.62,3.305455,2.330909,-5.763637,-790.3941,-793.1854,-565.187,,
2023,6.0,12.0,115226.0,1.0,9.0,5778.0,2.0,125.0,66.0,129.0,231.0,122.0,-465.0,43.0,20.0,-80.0,-1642.0,-1644.0,-1160.0,269.957,110.3672,187.2813,3720.982,1967.268,-7439.783,2.941818,2.512727,-5.945455,-802.5941,-802.4575,-565.675,,
2023,6.0,12.0,115226.0,1.0,10.0,5780.0,2.0,126.0,69.0,124.0,232.0,120.0,-471.0,37.0,14.0,-92.0,-1666.0,-1663.0,-1157.0,272.302,116.7088,177.6322,3737.014,1935.203,-7535.979,2.396363,1.967273,-7.036364,-814.3061,-811.7294,-564.211,,
2023,6.0,12.0,115226.0,1.0,11.0,5782.0,2.0,123.0,70.0,122.0,235.0,117.0,-477.0,41.0,16.0,-79.0,-1688.0,-1684.0,-1154.0,265.153,119.071,174.7187,3785.112,1887.105,-7632.174,2.76,2.149091,-5.854546,-825.0421,-821.9774,-562.7469,,
2023,6.0,12.0,115226.0,1.0,12.0,5784.0,2.0,130.0,71.0,123.0,238.0,114.0,-484.0,39.0,14.0,-89.0,-1709.0,-1703.0,-1149.0,281.72,120.5795,173.858,3833.21,1839.007,-7744.403,2.578182,1.967273,-6.763637,-835.2901,-831.2495,-560.307,,
2023,6.0,12.0,115226.0,1.0,13.0,5786.0,2.0,129.0,70.0,117.0,241.0,110.0,-488.0,33.0,15.0,-88.0,-1728.0,-1723.0,-1144.0,279.641,118.928,165.8815,3881.308,1774.877,-7808.533,2.032727,2.058182,-6.672728,-844.5621,-841.0095,-557.867,,
2023,6.0,12.0,115226.0,1.0,14.0,5788.0,2.0,130.0,72.0,115.0,244.0,105.0,-492.0,44.0,12.0,-93.0,-1747.0,-1746.0,-1139.0,281.948,123.0602,161.3434,3929.406,1694.713,-7872.664,3.032727,1.785455,-7.127273,-853.8341,-852.2335,-555.427,,
2023,6.0,12.0,115226.0,1.0,15.0,5790.0,2.0,131.0,71.0,111.0,246.0,101.0,-496.0,40.0,10.0,-76.0,-1762.0,-1770.0,-1134.0,284.559,121.1619,155.8504,3961.471,1630.583,-7936.794,2.669091,1.603637,-5.581819,-861.1541,-863.9454,-552.987,,
2023,6.0,12.0,115226.0,1.0,16.0,5792.0,2.0,132.0,72.0,108.0,247.0,95.0,-498.0,42.0,10.0,-91.0,-1777.0,-1796.0,-1130.0,286.98,123.3021,150.5005,3977.504,1534.387,-7968.86,2.850909,1.603637,-6.945455,-868.4741,-876.6334,-551.035,,
2023,6.0,12.0,115226.0,1.0,17.0,5794.0,2.0,132.0,72.0,106.0,247.0,89.0,-498.0,38.0,8.0,-83.0,-1790.0,-1822.0,-1126.0,287.056,123.4106,147.539,3977.504,1438.191,-7968.86,2.487273,1.421818,-6.218182,-874.8181,-889.3214,-549.0829,,
2023,6.0,12.0,115226.0,1.0,18.0,5796.0,2.0,132.0,72.0,102.0,249.0,78.0,-497.0,42.0,9.0,-92.0,-1809.0,-1879.0,-1125.0,287.208,123.6278,141.6162,4009.569,1261.832,-7952.827,2.850909,1.512727,-7.036364,-884.0901,-917.1375,-548.595,,
2023,6.0,12.0,115226.0,1.0,19.0,5798.0,2.0,136.0,74.0,101.0,249.0,73.0,-499.0,45.0,7.0,-86.0,-1817.0,-1912.0,-1125.0,296.626,127.4985,137.8419,4009.569,1181.669,-7984.892,3.123636,1.330909,-6.49091,-887.9941,-933.2415,-548.595,,
2023,6.0,12.0,115226.0,1.0,20.0,5800.0,2.0,136.0,75.0,96.0,251.0,68.0,-501.0,44.0,5.0,-93.0,-1824.0,-1947.0,-1127.0,296.74,129.8164,129.7695,4041.634,1101.506,-8016.958,3.032727,1.149091,-7.127273,-891.4101,-950.3214,-549.571,,
2023,6.0,12.0,115226.0,1.0,21.0,5802.0,2.0,136.0,75.0,94.0,253.0,66.0,-504.0,49.0,7.0,-101.0,-1832.0,-1990.0,-1130.0,296.816,129.925,126.8081,4073.699,1069.441,-8065.056,3.487273,1.330909,-7.854546,-895.3141,-971.3054,-551.035,,
2023,6.0,12.0,115226.0,1.0,22.0,5804.0,2.0,134.0,76.0,90.0,256.0,66.0,-509.0,49.0,11.0,-98.0,-1844.0,-2035.0,-1135.0,292.126,132.3268,120.6943,4121.797,1069.441,-8145.219,3.487273,1.694546,-7.581819,-901.1701,-993.2654,-553.475,,
2023,6.0,12.0,115226.0,1.0,23.0,5806.0,2.0,135.0,77.0,86.0,262.0,66.0,-516.0,47.0,8.0,-87.0,-1858.0,-2085.0,-1139.0,294.585,134.5212,113.8636,4217.993,1069.441,-8257.447,3.305455,1.421818,-6.581819,-908.0021,-1017.665,-555.427,,
2023,6.0,12.0,115226.0,1.0,24.0,5808.0,2.0,134.0,79.0,84.0,270.0,67.0,-525.0,49.0,7.0,-101.0,-1881.0,-2139.0,-1141.0,292.126,138.7917,109.8034,4346.254,1085.473,-8401.74,3.487273,1.330909,-7.854546,-919.2261,-1044.017,-556.403,,
2023,6.0,12.0,115226.0,1.0,25.0,5810.0,2.0,139.0,79.0,78.0,281.0,69.0,-536.0,53.0,10.0,-98.0,-1912.0,-2195.0,-1139.0,304.269,138.772,99.72437,4522.613,1117.539,-8578.1,3.850909,1.603637,-7.581819,-934.3541,-1071.345,-555.427,,
2023,6.0,12.0,115226.0,1.0,26.0,5812.0,2.0,135.0,81.0,75.0,296.0,71.0,-549.0,50.0,11.0,-106.0,-1953.0,-2251.0,-1134.0,294.699,143.304,94.90029,4763.103,1149.604,-8786.523,3.578182,1.694546,-8.309092,-954.3621,-1098.673,-552.987,,
2023,6.0,12.0,115226.0,1.0,27.0,5814.0,2.0,137.0,81.0,70.0,315.0,72.0,-562.0,59.0,9.0,-103.0,-2008.0,-2308.0,-1122.0,299.655,143.4373,87.01881,5067.723,1165.636,-8994.948,4.396364,1.512727,-8.036364,-981.2021,-1126.489,-547.131,,
2023,6.0,12.0,115226.0,1.0,28.0,5816.0,2.0,135.0,85.0,68.0,336.0,74.0,-576.0,59.0,3.0,-102.0,-2078.0,-2364.0,-1107.0,294.661,151.8697,81.85983,5404.408,1197.702,-9219.405,4.396364,0.9672728,-7.945455,-1015.362,-1153.817,-539.811,,
2023,6.0,12.0,115226.0,1.0,29.0,5818.0,2.0,139.0,86.0,66.0,360.0,76.0,-591.0,62.0,7.0,-108.0,-2162.0,-2419.0,-1084.0,304.193,153.7483,77.27376,5789.191,1229.767,-9459.895,4.669091,1.330909,-8.49091,-1056.354,-1180.657,-528.587,,
2023,6.0,12.0,115226.0,1.0,30.0,5820.0,2.0,136.0,87.0,60.0,385.0,75.0,-607.0,71.0,8.0,-111.0,-2265.0,-2466.0,-1054.0,297.196,156.3277,68.43744,6190.007,1213.734,-9716.417,5.487273,1.421818,-8.763637,-1106.618,-1203.593,-513.947,,
2023,6.0,12.0,115226.0,1.0,31.0,5822.0,2.0,134.0,88.0,55.0,415.0,72.0,-623.0,70.0,5.0,-107.0,-2379.0,-2505.0,-1018.0,292.544,158.7838,60.84289,6670.986,1165.636,-9972.938,5.396364,1.149091,-8.400001,-1162.25,-1222.625,-496.379,,
2023,6.0,12.0,115226.0,1.0,32.0,5824.0,2.0,136.0,90.0,52.0,445.0,65.0,-639.0,80.0,12.0,-106.0,-2507.0,-2530.0,-974.0,297.272,162.9013,54.58514,7151.965,1053.408,-10229.46,6.305455,1.785455,-8.309092,-1224.714,-1234.825,-474.907,,
2023,6.0,12.0,115226.0,1.0,33.0,5826.0,2.0,135.0,90.0,50.0,478.0,59.0,-658.0,87.0,3.0,-117.0,-2645.0,-2547.0,-926.0,294.965,163.079,51.86266,7681.042,957.2123,-10534.08,6.941818,0.9672728,-9.309092,-1292.058,-1243.121,-451.483,,
2023,6.0,12.0,115226.0,1.0,34.0,5828.0,2.0,137.0,96.0,49.0,508.0,47.0,-680.0,96.0,-1.0,-117.0,-2798.0,-2551.0,-876.0,299.313,175.2734,45.89086,8162.021,764.8207,-10886.8,7.76,0.6036364,-9.309092,-1366.722,-1245.073,-427.083,,
2023,6.0,12.0,115226.0,1.0,35.0,5830.0,2.0,136.0,95.0,45.0,532.0,28.0,-703.0,90.0,3.0,-124.0,-2951.0,-2545.0,-828.0,297.158,173.5133,40.87582,8546.804,460.2007,-11255.55,7.214545,0.9672728,-9.945455,-1441.386,-1242.145,-403.659,,
